CustomerID,Age,Gender,Education,IncomeLevel,Region,DeviceType,CustomerSegment,AcquisitionChannel,CustomerTenureDays,CustomerLifetimeValue,LoyaltyScore,TotalPurchases
CUST03694,44,Female,Bachelor,Low,North America,Tablet,Gold,Paid Search,170,60466.65,45.0,11
CUST03695,38,Male,Associate,Medium-High,North America,Tablet,Platinum,Referral,6,41992.03,50.5,10
CUST03696,43,Male,Bachelor,Medium,Latin America,Mobile,Gold,Direct,346,21347.4,81.1,6
CUST03697,48,Female,PhD,Medium,North America,Desktop,Silver,Email,362,6751.42,43.9,3
CUST03698,45,Male,Master,High,Middle East,Mobile,Platinum,Organic Search,156,25090.79,66.6,14
CUST03699,52,Male,Bachelor,Medium-High,North America,Mobile,Platinum,Social Media,51,29497.5,54.3,16
CUST03700,30,Female,Master,Medium,North America,Tablet,Bronze,Referral,1095,3435.17,40.9,1
CUST03701,48,Female,PhD,Medium-High,North America,Mobile,Gold,Display Ads,530,21983.34,68.6,4
CUST03702,38,Female,Bachelor,Medium,Asia-Pacific,Desktop,Gold,Organic Search,550,10446.76,71.0,7
CUST03703,51,Female,PhD,High,Asia-Pacific,Mobile,Platinum,Display Ads,126,7168.92,96.9,8
CUST03704,42,Male,High School,Medium-Low,North America,Mobile,Gold,Email,330,19823.99,35.2,8
CUST03705,38,Female,Master,Medium-High,North America,Desktop,Gold,Organic Search,77,53012.21,77.9,4
CUST03706,41,Male,High School,High,North America,Mobile,Silver,Direct,1095,16108.61,56.9,3
CUST03707,43,Female,Master,Medium-High,North America,Desktop,Platinum,Email,308,30888.99,49.7,6
CUST03708,40,Male,Bachelor,Medium,Latin America,Tablet,Silver,Email,1095,30743.64,82.2,3
CUST03709,44,Female,High School,Medium,North America,Tablet,Gold,Social Media,141,7685.29,45.9,12
CUST03710,40,Female,PhD,Medium-High,Europe,Desktop,Silver,Social Media,402,5265.43,70.1,4
CUST03711,44,Female,PhD,Medium-High,Middle East,Desktop,Gold,Organic Search,63,23130.02,94.3,11
CUST03712,40,Male,Bachelor,Medium-High,Asia-Pacific,Desktop,Gold,Social Media,889,26158.32,72.2,5
CUST03713,34,Female,Bachelor,Medium,North America,Mobile,Bronze,Social Media,144,2643.42,48.2,1
CUST03714,38,Female,Master,High,North America,Mobile,Platinum,Organic Search,59,55799.45,89.4,10
CUST03715,29,Male,PhD,Medium,North America,Mobile,Bronze,Organic Search,727,8780.47,46.8,2
CUST03716,39,Male,Bachelor,Medium-Low,North America,Desktop,Gold,Display Ads,1095,29033.05,81.5,4
CUST03717,50,Female,Associate,Medium-High,Asia-Pacific,Mobile,Gold,Social Media,162,5758.53,42.9,10
CUST03718,44,Female,Bachelor,Medium,North America,Mobile,Silver,Email,447,1179.63,62.8,5
CUST03719,36,Female,Associate,Medium,Asia-Pacific,Mobile,Bronze,Referral,173,4272.81,88.2,1
CUST03720,41,Female,PhD,Medium-Low,Middle East,Mobile,Silver,Direct,721,30846.03,31.4,8
CUST03721,49,Female,Master,Medium-High,Europe,Desktop,Platinum,Social Media,24,12626.9,63.7,4
CUST03722,43,Male,Bachelor,Medium-Low,North America,Mobile,Bronze,Organic Search,253,5704.72,50.4,3
CUST03723,49,Male,Bachelor,Medium-High,Asia-Pacific,Mobile,Platinum,Social Media,293,56554.21,37.5,10
CUST03724,33,Female,Associate,High,North America,Mobile,Bronze,Display Ads,591,4142.16,73.8,2
CUST03725,32,Female,Associate,Medium-High,North America,Mobile,Gold,Social Media,105,17859.07,66.3,5
CUST03726,44,Male,Master,Medium,Europe,Mobile,Silver,Organic Search,660,18890.37,98.2,3
CUST03727,41,Female,High School,Medium-High,North America,Desktop,Gold,Organic Search,360,11538.22,37.2,10
CUST03728,36,Female,Bachelor,Medium-Low,Europe,Mobile,Silver,Paid Search,360,7589.47,32.2,7
CUST03729,44,Male,Bachelor,Medium,Europe,Desktop,Silver,Email,7,3035.84,46.7,8
CUST03730,34,Female,Associate,Medium-High,Latin America,Desktop,Gold,Email,878,29247.65,97.7,5
CUST03731,33,Male,Master,Low,Europe,Desktop,Silver,Referral,85,7351.64,99.2,5
CUST03732,35,Male,Bachelor,Medium,Europe,Desktop,Bronze,Display Ads,568,5081.72,94.3,1
CUST03733,40,Male,Master,Medium,North America,Tablet,Gold,Social Media,534,6712.88,87.0,7
CUST03734,37,Female,Bachelor,Medium,Latin America,Desktop,Gold,Social Media,80,22567.75,40.6,8
CUST03735,40,Male,Master,Medium-High,North America,Desktop,Platinum,Display Ads,1067,20240.32,76.3,10
CUST03736,45,Female,Bachelor,Medium-High,North America,Mobile,Platinum,Organic Search,154,51329.59,89.2,13
CUST03737,32,Male,High School,Medium-High,Middle East,Mobile,Platinum,Paid Search,647,92691.47,80.8,9
CUST03738,36,Female,High School,Medium-High,Europe,Mobile,Silver,Direct,668,4670.04,39.3,5
CUST03739,35,Male,Bachelor,High,Asia-Pacific,Mobile,Bronze,Email,246,4298.78,90.0,0
CUST03740,41,Male,Bachelor,Medium,North America,Mobile,Silver,Email,416,2313.67,36.5,3
CUST03741,37,Male,High School,Medium-High,North America,Mobile,Bronze,Display Ads,337,587.4,64.9,3
CUST03742,49,Male,Master,High,Asia-Pacific,Mobile,Platinum,Referral,641,61843.24,55.7,13
CUST03743,52,Male,Bachelor,Medium,Asia-Pacific,Desktop,Gold,Referral,579,24393.79,92.4,9
CUST03744,37,Female,High School,Low,Asia-Pacific,Desktop,Bronze,Referral,63,2612.58,44.9,0
CUST03745,40,Female,Master,Medium,Latin America,Mobile,Bronze,Direct,44,2884.55,42.2,5
CUST03746,36,Female,Bachelor,Medium-High,Latin America,Desktop,Platinum,Display Ads,182,47477.26,91.8,17
CUST03747,34,Male,Bachelor,Medium-Low,North America,Desktop,Bronze,Organic Search,592,5026.59,77.2,2
CUST03748,46,Female,Master,Medium,Asia-Pacific,Tablet,Gold,Email,471,5705.2,62.3,3
CUST03749,47,Female,Bachelor,Medium-Low,North America,Mobile,Gold,Email,526,50777.35,46.1,4
CUST03750,39,Male,Bachelor,Medium-High,North America,Mobile,Platinum,Email,55,12746.46,88.9,19
CUST03751,35,Male,Associate,Low,Middle East,Mobile,Bronze,Paid Search,1095,1710.85,80.7,3
CUST03752,40,Female,Associate,Medium,Asia-Pacific,Mobile,Silver,Social Media,612,4780.22,48.0,1
CUST03753,36,Male,Associate,Medium-High,Middle East,Mobile,Platinum,Social Media,237,26698.07,79.1,13
CUST03754,52,Male,Bachelor,Medium-Low,Asia-Pacific,Desktop,Gold,Paid Search,394,32021.53,78.8,10
CUST03755,35,Male,Master,Medium-High,North America,Mobile,Platinum,Organic Search,177,25212.87,53.1,9
CUST03756,31,Female,Associate,High,Europe,Mobile,Silver,Email,709,14755.65,62.4,5
CUST03757,47,Female,Bachelor,Medium,Middle East,Desktop,Platinum,Paid Search,1095,60740.04,79.9,16
CUST03758,41,Male,Bachelor,Medium-High,North America,Mobile,Gold,Referral,22,11169.3,94.2,11
CUST03759,32,Female,Associate,Medium,North America,Tablet,Bronze,Email,1095,8923.2,55.6,4
CUST03760,41,Female,Master,Medium-High,Latin America,Mobile,Gold,Email,89,6876.63,57.6,6
CUST03761,43,Female,Bachelor,Medium,Asia-Pacific,Mobile,Silver,Social Media,430,28940.13,86.5,4
CUST03762,28,Male,Associate,Medium-High,Asia-Pacific,Tablet,Gold,Social Media,354,49954.87,49.1,5
CUST03763,26,Male,Bachelor,Medium-High,Asia-Pacific,Tablet,Bronze,Display Ads,831,1887.63,55.2,2
CUST03764,24,Male,Bachelor,Medium,Europe,Mobile,Bronze,Direct,446,1163.42,53.1,1
CUST03765,33,Male,Associate,Medium,North America,Desktop,Bronze,Paid Search,395,3994.04,97.2,2
CUST03766,36,Non-binary,Bachelor,High,North America,Mobile,Silver,Social Media,535,7874.67,84.8,3
CUST03767,41,Female,PhD,Medium-Low,Europe,Tablet,Bronze,Social Media,100,8238.27,81.9,2
CUST03768,34,Male,High School,Medium-High,Asia-Pacific,Mobile,Silver,Email,733,3583.08,98.5,5
CUST03769,35,Female,Bachelor,Low,Latin America,Mobile,Silver,Organic Search,358,1001.62,83.2,4
CUST03770,27,Female,Master,Medium-High,Europe,Mobile,Silver,Social Media,59,3547.29,63.5,4
CUST03771,28,Female,PhD,Medium,Latin America,Mobile,Silver,Organic Search,1095,2859.12,36.6,6
CUST03772,38,Non-binary,Bachelor,Medium,Asia-Pacific,Mobile,Silver,Paid Search,7,8634.68,65.3,3
CUST03773,33,Non-binary,Bachelor,Medium-High,North America,Mobile,Gold,Organic Search,23,20703.33,64.4,3
CUST03774,36,Male,Associate,Medium-Low,North America,Desktop,Bronze,Social Media,4,3675.59,55.6,0
CUST03775,26,Female,Associate,Medium-Low,North America,Mobile,Bronze,Email,24,3664.39,83.6,2
CUST03776,28,Female,Bachelor,Medium-High,North America,Desktop,Gold,Email,657,6912.38,54.0,7
CUST03777,37,Male,High School,Medium-Low,Europe,Desktop,Bronze,Display Ads,67,6586.07,47.3,1
CUST03778,38,Female,High School,High,Asia-Pacific,Mobile,Silver,Organic Search,494,5069.68,53.7,5
CUST03779,31,Male,Master,Medium,Asia-Pacific,Tablet,Bronze,Paid Search,688,6595.73,53.5,0
CUST03780,38,Male,Master,Medium-High,North America,Mobile,Silver,Organic Search,56,6982.69,33.4,4
CUST03781,48,Male,Bachelor,Medium-High,Latin America,Mobile,Platinum,Social Media,325,39289.17,54.4,7
CUST03782,33,Female,Master,Medium,Asia-Pacific,Desktop,Bronze,Social Media,860,2593.14,64.3,2
CUST03783,18,Female,Master,Medium-Low,North America,Desktop,Bronze,Social Media,7,2632.43,77.1,2
CUST03784,34,Male,Master,Medium,Asia-Pacific,Desktop,Bronze,Social Media,175,2793.35,80.8,3
CUST03785,33,Male,PhD,Medium,Asia-Pacific,Desktop,Silver,Email,340,17469.05,34.9,7
CUST03786,36,Male,Bachelor,High,North America,Mobile,Silver,Email,37,10527.47,83.5,3
CUST03787,41,Female,High School,Low,Latin America,Mobile,Gold,Email,122,23038.5,66.8,10
CUST03788,29,Male,Bachelor,Medium,North America,Mobile,Silver,Organic Search,149,11126.14,53.5,6
CUST03789,40,Female,Master,Medium-High,Europe,Mobile,Bronze,Email,89,1241.67,52.3,1
CUST03790,27,Female,Associate,High,Europe,Desktop,Bronze,Email,1070,5042.0,89.3,4
CUST03791,41,Male,Master,Medium-High,Europe,Desktop,Platinum,Direct,337,29435.57,83.2,9
CUST03792,37,Male,High School,Medium-Low,Latin America,Mobile,Bronze,Paid Search,391,1871.33,45.3,1
CUST03793,28,Female,Bachelor,Medium-Low,Asia-Pacific,Mobile,Silver,Direct,169,7667.06,93.7,3
CUST03794,33,Male,High School,Medium-High,North America,Mobile,Silver,Referral,82,13454.83,98.5,2
CUST03795,29,Female,Master,Medium,Latin America,Desktop,Bronze,Email,64,21141.98,41.8,2
CUST03796,42,Male,Bachelor,Medium-Low,North America,Mobile,Bronze,Organic Search,62,1172.84,76.5,2
CUST03797,29,Female,Associate,Medium,North America,Desktop,Silver,Paid Search,144,14750.03,79.9,4
CUST03798,33,Male,Master,Medium-Low,Latin America,Mobile,Silver,Social Media,558,777.87,85.5,2
CUST03799,23,Male,Bachelor,Medium-Low,Europe,Desktop,Bronze,Social Media,460,11977.2,90.7,0
CUST03800,29,Female,Associate,Medium,North America,Mobile,Bronze,Social Media,269,3283.01,72.0,2
CUST03801,43,Male,Master,High,Asia-Pacific,Desktop,Platinum,Referral,123,49392.93,77.5,11
CUST03802,42,Male,High School,Medium-High,Asia-Pacific,Desktop,Platinum,Display Ads,103,7274.59,34.4,14
CUST03803,41,Female,Bachelor,Medium,Latin America,Desktop,Silver,Display Ads,166,6551.6,72.5,7
CUST03804,32,Female,High School,Medium-High,North America,Desktop,Bronze,Paid Search,734,5329.35,44.1,3
CUST03805,27,Female,PhD,Low,Latin America,Desktop,Bronze,Social Media,78,3975.46,92.5,3
CUST03806,46,Female,Master,Medium,Europe,Desktop,Bronze,Referral,163,4522.33,99.8,4
CUST03807,37,Female,Bachelor,Low,North America,Mobile,Gold,Social Media,1095,55009.22,70.3,9
CUST03808,39,Male,Bachelor,Medium,Middle East,Desktop,Silver,Organic Search,1060,4700.26,89.1,2
CUST03809,30,Male,Associate,Medium-Low,Europe,Tablet,Silver,Referral,109,10217.99,57.9,7
CUST03810,38,Male,High School,Medium,North America,Mobile,Platinum,Organic Search,114,85257.11,69.3,8
CUST03811,33,Non-binary,Bachelor,Medium-Low,Europe,Mobile,Bronze,Email,108,1570.16,66.9,1
CUST03812,38,Male,Associate,Medium,Europe,Desktop,Silver,Direct,291,2503.91,98.2,4
CUST03813,34,Female,Associate,Medium-Low,Europe,Desktop,Bronze,Social Media,94,6968.97,36.5,3
CUST03814,45,Male,Associate,Medium,North America,Mobile,Platinum,Organic Search,222,67151.26,53.6,6
CUST03815,40,Male,Bachelor,Medium-Low,North America,Mobile,Bronze,Referral,518,11074.91,81.5,4
CUST03816,41,Male,High School,Medium,Middle East,Desktop,Silver,Paid Search,350,8193.51,36.9,2
CUST03817,45,Male,Associate,Low,Europe,Mobile,Silver,Organic Search,807,820.79,49.7,3
CUST03818,47,Male,Master,Medium-High,Europe,Desktop,Gold,Direct,617,13117.5,62.3,10
CUST03819,34,Male,Master,Low,Middle East,Mobile,Silver,Email,537,6075.26,78.9,7
CUST03820,34,Female,Bachelor,Medium,Asia-Pacific,Mobile,Silver,Email,348,8372.35,34.4,7
CUST03821,19,Male,Associate,Medium,Asia-Pacific,Desktop,Silver,Display Ads,87,3034.83,63.8,5
CUST03822,26,Female,High School,Medium-High,Europe,Tablet,Silver,Direct,136,6252.73,33.4,5
CUST03823,35,Non-binary,Bachelor,Medium,Asia-Pacific,Desktop,Silver,Organic Search,0,7341.6,74.4,3
CUST03824,38,Male,Bachelor,Low,North America,Mobile,Silver,Social Media,259,7046.08,67.8,2
CUST03825,31,Female,Associate,Low,Europe,Desktop,Bronze,Email,583,2074.39,57.1,5
CUST03826,38,Female,High School,High,North America,Desktop,Silver,Organic Search,67,11552.47,74.3,5
CUST03827,32,Male,Master,Medium-Low,Europe,Desktop,Bronze,Organic Search,33,2142.81,58.0,5
CUST03828,40,Female,Associate,Medium,Middle East,Mobile,Gold,Email,1095,29752.32,35.6,6
CUST03829,44,Female,PhD,High,Asia-Pacific,Desktop,Gold,Organic Search,314,21447.53,33.6,6
CUST03830,28,Male,Associate,Medium-High,Middle East,Mobile,Silver,Social Media,216,18738.43,51.7,7
CUST03831,47,Male,High School,Medium-Low,Asia-Pacific,Mobile,Platinum,Email,1095,4623.68,58.5,12
CUST03832,34,Male,Associate,Medium-High,Middle East,Mobile,Platinum,Organic Search,306,37991.5,55.1,9
CUST03833,37,Female,PhD,Low,Europe,Desktop,Platinum,Organic Search,275,9756.07,67.5,20
CUST03834,22,Male,Master,Medium,Europe,Desktop,Silver,Social Media,17,2555.66,92.2,5
CUST03835,30,Male,Bachelor,Medium,Middle East,Mobile,Platinum,Direct,552,33824.66,74.6,8
CUST03836,39,Male,Associate,Medium-Low,Europe,Mobile,Bronze,Organic Search,186,8854.28,93.0,3
CUST03837,47,Male,High School,Medium-Low,Middle East,Mobile,Silver,Organic Search,474,10435.99,62.9,3
CUST03838,30,Male,Bachelor,Medium-High,Europe,Mobile,Silver,Organic Search,263,8264.7,56.8,5
CUST03839,38,Female,Bachelor,Medium,North America,Desktop,Bronze,Paid Search,41,5031.09,81.3,1
CUST03840,34,Male,Associate,Medium-High,Europe,Mobile,Platinum,Organic Search,356,32569.98,62.0,8
CUST03841,38,Male,PhD,Medium-High,Asia-Pacific,Mobile,Gold,Referral,11,23927.49,96.2,3
CUST03842,31,Female,Associate,High,Europe,Desktop,Bronze,Email,730,6817.66,72.8,1
CUST03843,35,Male,Bachelor,Medium,North America,Desktop,Gold,Paid Search,74,13008.94,63.8,7
CUST03844,27,Female,High School,Medium-Low,Asia-Pacific,Mobile,Bronze,Direct,447,3389.78,43.0,4
CUST03845,25,Female,Master,Medium,Latin America,Mobile,Silver,Direct,542,3225.23,35.9,4
CUST03846,42,Female,Associate,High,Europe,Desktop,Gold,Direct,577,22222.73,89.9,9
CUST03847,37,Female,Associate,Medium-Low,North America,Desktop,Silver,Email,111,24533.96,96.5,2
CUST03848,29,Male,Bachelor,Medium,Latin America,Mobile,Bronze,Social Media,251,2715.35,92.4,3
CUST03849,40,Non-binary,PhD,Medium,Asia-Pacific,Mobile,Silver,Referral,433,18936.88,49.3,7
CUST03850,40,Male,Associate,Medium,North America,Mobile,Platinum,Referral,157,54060.1,35.0,7
CUST03851,33,Female,High School,Medium-High,North America,Mobile,Silver,Social Media,59,26195.48,95.3,4
CUST03852,35,Female,Bachelor,Medium-Low,Middle East,Desktop,Silver,Social Media,522,687.99,32.3,4
CUST03853,42,Female,Bachelor,Medium,Latin America,Mobile,Gold,Social Media,20,18404.06,98.4,8
CUST03854,33,Female,Bachelor,Medium-High,Asia-Pacific,Desktop,Gold,Email,57,18354.01,91.2,8
CUST03855,43,Female,Associate,Low,Europe,Tablet,Silver,Email,245,1031.13,83.9,5
CUST03856,33,Male,Bachelor,Medium-Low,North America,Mobile,Gold,Referral,265,9781.98,82.1,9
CUST03857,33,Female,Bachelor,Medium-High,North America,Desktop,Platinum,Organic Search,338,35615.84,94.3,7
CUST03858,32,Female,Associate,Medium,Europe,Mobile,Gold,Social Media,55,3301.39,36.3,14
CUST03859,30,Female,Master,Medium,Middle East,Mobile,Bronze,Social Media,246,3433.31,75.0,0
CUST03860,48,Male,Master,Medium-High,Asia-Pacific,Mobile,Platinum,Direct,668,17024.87,71.0,18
CUST03861,36,Male,Associate,Medium,North America,Mobile,Gold,Organic Search,97,7228.57,74.6,6
CUST03862,37,Non-binary,Bachelor,Medium-Low,North America,Desktop,Platinum,Email,228,30753.62,84.9,7
CUST03863,44,Non-binary,Bachelor,Low,Asia-Pacific,Mobile,Silver,Paid Search,151,32438.7,91.5,7
CUST03864,35,Female,Associate,Medium-Low,Europe,Desktop,Bronze,Paid Search,253,9980.35,48.9,2
CUST03865,34,Female,PhD,Medium,North America,Tablet,Bronze,Email,86,6912.53,75.7,1
CUST03866,29,Male,Master,Medium-Low,Middle East,Tablet,Bronze,Social Media,172,6178.42,90.4,0
CUST03867,19,Non-binary,Bachelor,Medium,Middle East,Mobile,Bronze,Direct,458,6679.73,76.2,2
CUST03868,41,Female,Bachelor,Medium-High,North America,Desktop,Silver,Social Media,979,3977.59,73.5,4
CUST03869,31,Male,Bachelor,Medium-Low,Europe,Tablet,Silver,Social Media,465,5370.02,66.1,4
CUST03870,36,Male,High School,Medium,North America,Mobile,Silver,Social Media,257,1958.0,73.7,3
CUST03871,39,Female,Master,Medium,North America,Desktop,Gold,Paid Search,27,35403.61,74.4,4
CUST03872,48,Female,Bachelor,Medium-High,Asia-Pacific,Mobile,Platinum,Referral,600,23739.38,43.5,9
CUST03873,29,Female,Bachelor,Medium,North America,Mobile,Bronze,Social Media,166,4340.43,89.5,2
CUST03874,49,Male,PhD,Medium-High,North America,Mobile,Gold,Organic Search,621,14564.64,83.8,10
CUST03875,40,Female,Associate,High,North America,Mobile,Silver,Organic Search,176,5773.77,48.4,10
CUST03876,37,Female,Associate,Medium-High,North America,Desktop,Platinum,Organic Search,611,21094.0,37.6,16
CUST03877,45,Male,PhD,Medium-High,North America,Tablet,Platinum,Organic Search,87,42108.53,87.6,7
CUST03878,39,Male,PhD,Medium-High,Europe,Mobile,Silver,Email,538,14095.26,42.6,5
CUST03879,32,Male,Bachelor,Medium-Low,Europe,Desktop,Bronze,Social Media,262,1819.14,68.5,0
CUST03880,42,Male,Bachelor,Medium-High,North America,Desktop,Gold,Paid Search,458,4247.75,80.1,5
CUST03881,28,Female,Associate,Medium-High,Asia-Pacific,Mobile,Bronze,Email,322,6386.22,40.1,2
CUST03882,30,Non-binary,Master,Medium,Europe,Tablet,Bronze,Referral,93,2163.34,82.5,4
CUST03883,43,Male,Bachelor,Medium,North America,Desktop,Gold,Organic Search,137,24937.45,75.6,5
CUST03884,49,Male,Master,Medium-High,North America,Tablet,Platinum,Organic Search,1,17592.76,46.3,9
CUST03885,46,Female,Bachelor,Low,Asia-Pacific,Desktop,Silver,Paid Search,620,5293.12,89.7,6
CUST03886,43,Male,Associate,Medium,North America,Mobile,Gold,Paid Search,1095,19197.03,59.7,5
CUST03887,37,Female,Bachelor,Medium-Low,North America,Mobile,Silver,Organic Search,746,9094.59,50.3,4
CUST03888,38,Non-binary,Bachelor,Medium,Europe,Mobile,Bronze,Email,537,1856.39,56.6,2
CUST03889,24,Male,Bachelor,Medium,North America,Desktop,Silver,Direct,226,3598.1,73.1,3
CUST03890,31,Male,Bachelor,Medium,North America,Desktop,Silver,Email,154,14605.96,57.7,3
CUST03891,35,Male,Bachelor,Medium-High,Latin America,Tablet,Gold,Organic Search,78,22397.96,83.0,12
CUST03892,31,Female,Bachelor,Medium-Low,Europe,Mobile,Bronze,Referral,1095,4204.53,65.0,2
CUST03893,39,Male,Bachelor,Medium,Europe,Mobile,Gold,Organic Search,129,21965.03,72.9,4
CUST03894,26,Male,Master,Low,Asia-Pacific,Mobile,Bronze,Social Media,11,2801.16,69.8,2
CUST03895,34,Female,High School,Medium,Asia-Pacific,Mobile,Silver,Organic Search,273,13264.2,72.4,3
CUST03896,35,Male,Bachelor,Medium-Low,Asia-Pacific,Mobile,Bronze,Email,349,3606.38,45.1,6
CUST03897,35,Female,Associate,Medium-High,Asia-Pacific,Mobile,Silver,Direct,106,14823.68,46.1,7
CUST03898,26,Female,Bachelor,Medium-High,Middle East,Mobile,Silver,Social Media,129,12958.48,49.9,1
CUST03899,29,Female,Master,Medium-High,Asia-Pacific,Desktop,Bronze,Display Ads,240,4067.23,30.6,1
CUST03900,37,Female,Master,High,North America,Mobile,Silver,Email,65,11331.46,77.3,7
CUST03901,44,Female,Bachelor,High,Middle East,Mobile,Platinum,Direct,14,42085.89,81.7,15
CUST03902,40,Female,Bachelor,Medium-Low,Europe,Desktop,Silver,Email,38,10085.83,95.2,4
CUST03903,42,Female,Bachelor,High,Europe,Desktop,Platinum,Paid Search,936,77843.18,95.3,15
CUST03904,26,Male,High School,Medium,North America,Mobile,Silver,Paid Search,156,1545.92,83.0,1
CUST03905,32,Male,Associate,Medium-High,North America,Mobile,Silver,Email,303,7007.88,99.3,3
CUST03906,45,Male,Bachelor,Medium-High,Asia-Pacific,Mobile,Gold,Email,321,40564.97,97.4,6
CUST03907,43,Male,Associate,Medium,Latin America,Desktop,Silver,Referral,816,10561.28,46.6,3
CUST03908,34,Male,Associate,Medium-Low,North America,Mobile,Gold,Social Media,849,45636.25,37.3,6
CUST03909,42,Male,PhD,Medium-High,Europe,Tablet,Bronze,Social Media,234,6157.84,58.4,3
CUST03910,29,Female,Associate,Medium,Latin America,Desktop,Silver,Email,305,9827.76,62.7,3
CUST03911,32,Female,Bachelor,Medium-Low,Latin America,Mobile,Bronze,Paid Search,806,7397.36,82.6,0
CUST03912,38,Male,Master,Medium-Low,Middle East,Desktop,Bronze,Social Media,2,10024.76,66.7,2
CUST03913,35,Female,High School,Medium,Asia-Pacific,Mobile,Silver,Organic Search,368,4233.27,52.6,8
CUST03914,39,Male,High School,Medium-High,North America,Desktop,Bronze,Referral,385,4960.91,83.5,1
CUST03915,50,Female,Bachelor,Medium-Low,Asia-Pacific,Desktop,Platinum,Social Media,83,28060.1,72.5,11
CUST03916,46,Female,Bachelor,High,Latin America,Mobile,Platinum,Social Media,168,59008.48,52.3,11
CUST03917,27,Male,Associate,Medium-High,North America,Desktop,Gold,Social Media,44,7056.8,96.1,3
CUST03918,46,Female,Bachelor,Low,North America,Tablet,Silver,Social Media,211,1843.48,68.2,2
CUST03919,25,Female,Master,Medium-High,Europe,Tablet,Bronze,Direct,383,3240.73,98.6,2
CUST03920,35,Male,Master,Medium,North America,Mobile,Bronze,Paid Search,406,2846.61,99.9,2
CUST03921,26,Male,Associate,Medium-Low,Latin America,Mobile,Bronze,Organic Search,812,5910.72,54.6,1
CUST03922,28,Male,Master,Medium-Low,Europe,Desktop,Bronze,Referral,171,1179.94,82.2,2
CUST03923,36,Male,High School,Medium-Low,Latin America,Mobile,Silver,Social Media,61,8900.4,96.1,5
CUST03924,32,Male,Bachelor,Medium-High,Latin America,Desktop,Silver,Social Media,183,11856.54,57.3,5
CUST03925,35,Male,Bachelor,Medium,Asia-Pacific,Desktop,Bronze,Social Media,879,5961.78,96.6,1
CUST03926,43,Male,Bachelor,High,North America,Mobile,Platinum,Social Media,467,54819.93,97.5,12
CUST03927,26,Female,Bachelor,High,Latin America,Desktop,Platinum,Social Media,647,85198.79,56.1,10
CUST03928,45,Male,Bachelor,Low,Asia-Pacific,Mobile,Platinum,Organic Search,156,33259.43,37.0,6
CUST03929,33,Male,Master,Medium-Low,Latin America,Desktop,Gold,Paid Search,721,31269.55,41.0,8
CUST03930,46,Male,Bachelor,High,Europe,Desktop,Platinum,Social Media,469,19540.98,46.4,3
CUST03931,44,Male,High School,Medium-Low,Latin America,Mobile,Silver,Organic Search,71,14026.41,61.2,5
CUST03932,24,Male,Master,Medium,North America,Desktop,Bronze,Organic Search,228,5594.09,34.7,1
CUST03933,44,Non-binary,Bachelor,High,North America,Mobile,Platinum,Organic Search,517,45299.62,50.2,7
CUST03934,41,Female,Bachelor,Medium-High,North America,Desktop,Silver,Direct,405,260.82,94.7,2
CUST03935,34,Male,PhD,High,North America,Desktop,Silver,Social Media,253,1679.25,85.3,6
CUST03936,39,Male,High School,Medium-Low,Asia-Pacific,Desktop,Silver,Organic Search,75,11452.02,56.5,4
CUST03937,34,Female,Associate,Medium-High,Asia-Pacific,Desktop,Gold,Social Media,357,39719.68,94.8,2
CUST03938,47,Female,PhD,Medium-High,Europe,Desktop,Platinum,Organic Search,587,43080.62,39.8,12
CUST03939,39,Female,Bachelor,Medium,North America,Desktop,Silver,Social Media,1095,3887.08,53.5,5
CUST03940,39,Female,Bachelor,Medium-High,Asia-Pacific,Tablet,Platinum,Organic Search,203,51327.95,68.2,17
CUST03941,41,Male,Bachelor,Medium,Latin America,Tablet,Bronze,Paid Search,1095,5196.81,44.7,2
CUST03942,49,Male,Bachelor,Medium-High,Asia-Pacific,Mobile,Platinum,Social Media,88,11376.46,87.1,11
CUST03943,32,Male,Bachelor,Medium,Europe,Desktop,Silver,Email,146,6605.25,41.7,4
CUST03944,39,Male,PhD,Medium-High,North America,Mobile,Silver,Organic Search,116,4706.95,44.8,2
CUST03945,45,Female,PhD,Medium,Middle East,Desktop,Platinum,Paid Search,85,38872.49,58.5,13
CUST03946,42,Female,Bachelor,Medium-Low,Europe,Desktop,Silver,Direct,446,37543.02,44.9,3
CUST03947,40,Male,Master,Medium,Latin America,Tablet,Gold,Email,637,20345.17,93.6,6
CUST03948,36,Female,Bachelor,Low,North America,Mobile,Bronze,Direct,760,2506.64,63.0,1
CUST03949,42,Female,Bachelor,Medium,Asia-Pacific,Mobile,Gold,Social Media,302,22237.55,68.3,11
CUST03950,33,Male,Master,Medium,Middle East,Mobile,Bronze,Paid Search,95,3877.9,94.1,1
CUST03951,41,Female,Bachelor,Medium-High,Asia-Pacific,Mobile,Gold,Display Ads,187,37173.16,63.6,4
CUST03952,39,Male,High School,Medium,Asia-Pacific,Tablet,Platinum,Referral,693,15050.76,89.5,10
CUST03953,36,Male,PhD,Medium-Low,North America,Desktop,Gold,Email,381,22665.06,89.8,8
CUST03954,32,Male,Bachelor,Medium-Low,Europe,Mobile,Silver,Organic Search,18,20198.51,72.8,7
CUST03955,27,Male,High School,Medium,North America,Mobile,Silver,Paid Search,116,5950.78,63.0,2
CUST03956,43,Male,Bachelor,Medium-Low,Latin America,Mobile,Silver,Social Media,797,10512.85,54.6,4
