SessionID,CustomerID,CampaignID,VisitDateTime,VisitDate,Device,Browser,TrafficSource,SessionDuration,PagesViewed,Bounce,Converted,RevenueGenerated,IsWeekend,IsEngaged
SES049065,CUST03216,CAM003978,2026-01-20 17:21:00,2026-01-20,Mobile,Firefox,Direct,225.55,4,1,0,0.0,0,0
SES049066,CUST02436,CAM002563,2025-02-10 07:35:00,2025-02-10,Desktop,Firefox,Paid,53.57,2,1,0,0.0,0,0
SES049067,CUST02025,CAM001279,2025-11-12 14:45:00,2025-11-12,Desktop,Firefox,Social,571.32,7,0,0,0.0,0,1
SES049068,CUST03389,CAM000327,2025-03-23 17:14:00,2025-03-23,Mobile,Chrome,Paid,205.56,1,0,0,0.0,1,0
SES049069,CUST03810,CAM003254,2025-02-25 05:18:00,2025-02-25,Desktop,Edge,Referral,202.61,1,0,0,0.0,0,0
SES049070,CUST03708,CAM009278,2025-03-31 20:27:00,2025-03-31,Tablet,Chrome,Direct,169.13,1,0,0,0.0,0,0
SES049071,CUST02878,CAM000585,2026-08-13 07:50:00,2026-08-13,Mobile,Edge,Organic,336.31,2,1,0,0.0,0,0
SES049072,CUST01372,CAM008693,2025-05-08 17:38:00,2025-05-08,Mobile,Safari,Paid,24.15,1,1,0,0.0,0,0
SES049073,CUST03453,CAM000452,2025-08-28 17:12:00,2025-08-28,Mobile,Safari,Paid,193.79,1,1,0,0.0,0,0
SES049074,CUST02826,CAM003980,2025-06-10 01:05:00,2025-06-10,Mobile,Firefox,Organic,52.04,2,1,0,0.0,0,0
SES049075,CUST03043,CAM007892,2025-11-16 12:26:00,2025-11-16,Mobile,Chrome,Referral,236.34,3,0,0,0.0,1,1
SES049076,CUST04875,CAM006154,2025-12-10 12:06:00,2025-12-10,Mobile,Chrome,Social,69.24,1,0,0,0.0,0,0
SES049077,CUST02514,CAM002566,2026-03-26 11:44:00,2026-03-26,Mobile,Safari,Paid,82.16,1,1,0,0.0,0,0
SES049078,CUST02063,CAM002866,2025-06-11 22:05:00,2025-06-11,Mobile,Chrome,Paid,277.98,3,1,0,0.0,0,0
SES049079,CUST02300,CAM008831,2025-10-05 22:53:00,2025-10-05,Desktop,Firefox,Organic,288.5,5,0,0,0.0,1,1
SES049080,CUST02212,CAM007886,2026-02-17 08:10:00,2026-02-17,Desktop,Safari,Organic,333.01,4,0,1,244.36,0,1
SES049081,CUST00856,CAM002064,2025-09-07 10:30:00,2025-09-07,Desktop,Chrome,Referral,418.71,3,0,0,0.0,1,1
SES049082,CUST00501,CAM002100,2026-07-03 11:45:00,2026-07-03,Tablet,Chrome,Direct,108.48,1,0,0,0.0,0,0
SES049083,CUST03140,CAM009563,2025-02-17 14:23:00,2025-02-17,Desktop,Chrome,Social,130.7,2,0,0,0.0,0,0
SES049084,CUST04434,CAM000395,2026-07-23 16:09:00,2026-07-23,Desktop,Chrome,Organic,44.45,2,0,0,0.0,0,0
SES049085,CUST02247,CAM006830,2025-12-23 17:07:00,2025-12-23,Mobile,Chrome,Paid,474.01,6,0,0,0.0,0,1
SES049086,CUST04175,CAM007945,2025-01-16 08:31:00,2025-01-16,Desktop,Chrome,Organic,470.67,8,0,0,0.0,0,1
SES049087,CUST04899,CAM009974,2026-04-04 17:01:00,2026-04-04,Tablet,Safari,Social,193.68,3,1,0,0.0,1,0
SES049088,CUST01987,CAM006272,2025-12-09 21:03:00,2025-12-09,Mobile,Chrome,Paid,38.4,1,1,0,0.0,0,0
SES049089,CUST01624,CAM004982,2025-10-09 15:07:00,2025-10-09,Mobile,Safari,Direct,69.7,1,0,0,0.0,0,0
SES049090,CUST01543,CAM003683,2025-03-26 10:42:00,2025-03-26,Mobile,Chrome,Paid,94.33,4,0,0,0.0,0,1
SES049091,CUST04943,CAM009981,2026-01-08 15:57:00,2026-01-08,Mobile,Chrome,Organic,153.98,2,0,1,91.38,0,0
SES049092,CUST01395,CAM005640,2025-02-02 13:54:00,2025-02-02,Desktop,Chrome,Organic,32.85,2,0,0,0.0,1,0
SES049093,CUST00352,CAM004697,2026-02-19 23:51:00,2026-02-19,Desktop,Safari,Paid,89.64,5,0,0,0.0,0,1
SES049094,CUST03938,CAM003307,2025-12-20 21:42:00,2025-12-20,Desktop,Edge,Social,43.03,1,0,0,0.0,1,0
SES049095,CUST01015,CAM000657,2025-02-09 02:46:00,2025-02-09,Desktop,Chrome,Organic,32.56,1,0,0,0.0,1,0
SES049096,CUST01834,CAM000996,2025-05-10 20:10:00,2025-05-10,Tablet,Chrome,Organic,112.82,1,0,0,0.0,1,0
SES049097,CUST03730,CAM009817,2026-04-08 15:14:00,2026-04-08,Desktop,Safari,Organic,214.44,3,0,0,0.0,0,1
SES049098,CUST03668,CAM001581,2025-11-21 03:25:00,2025-11-21,Mobile,Firefox,Paid,237.83,3,0,1,206.47,0,1
SES049099,CUST04235,CAM004046,2025-06-30 22:08:00,2025-06-30,Mobile,Chrome,Paid,187.13,3,1,0,0.0,0,0
SES049100,CUST04039,CAM007981,2025-10-13 15:41:00,2025-10-13,Mobile,Safari,Referral,133.61,2,0,0,0.0,0,0
SES049101,CUST01767,CAM008019,2026-06-19 04:09:00,2026-06-19,Mobile,Firefox,Organic,250.35,1,0,0,0.0,0,0
SES049102,CUST04439,CAM000062,2025-03-04 12:29:00,2025-03-04,Desktop,Chrome,Organic,113.12,2,0,1,291.7,0,0
SES049103,CUST00884,CAM003198,2025-01-07 02:45:00,2025-01-07,Mobile,Chrome,Direct,58.6,2,0,0,0.0,0,0
SES049104,CUST04374,CAM001263,2025-08-22 14:50:00,2025-08-22,Mobile,Edge,Organic,133.1,2,1,0,0.0,0,0
SES049105,CUST04751,CAM001631,2025-09-03 23:15:00,2025-09-03,Tablet,Safari,Organic,53.7,1,0,0,0.0,0,0
SES049106,CUST02968,CAM007827,2025-02-17 00:58:00,2025-02-17,Desktop,Chrome,Paid,214.22,1,0,0,0.0,0,0
SES049107,CUST04098,CAM003179,2025-12-12 00:13:00,2025-12-12,Mobile,Edge,Direct,108.9,4,0,0,0.0,0,1
SES049108,CUST04725,CAM000088,2025-12-10 20:48:00,2025-12-10,Desktop,Chrome,Direct,594.47,5,0,0,0.0,0,1
SES049109,CUST01572,CAM006122,2026-08-09 03:08:00,2026-08-09,Mobile,Chrome,Social,223.26,2,1,0,0.0,1,0
SES049110,CUST00864,CAM008603,2025-05-17 17:04:00,2025-05-17,Mobile,Chrome,Paid,165.81,4,0,1,102.37,1,1
SES049111,CUST03240,CAM008693,2026-06-07 06:48:00,2026-06-07,Mobile,Safari,Organic,445.31,6,0,0,0.0,1,1
SES049112,CUST00575,CAM008572,2026-03-24 09:36:00,2026-03-24,Desktop,Chrome,Paid,187.88,2,0,0,0.0,0,0
SES049113,CUST00046,CAM003568,2026-02-28 18:43:00,2026-02-28,Desktop,Chrome,Paid,106.34,2,0,0,0.0,1,0
SES049114,CUST02492,CAM002016,2025-06-26 13:33:00,2025-06-26,Mobile,Chrome,Organic,116.3,1,0,0,0.0,0,0
SES049115,CUST00415,CAM004700,2025-04-10 00:58:00,2025-04-10,Mobile,Firefox,Organic,202.53,3,0,0,0.0,0,1
SES049116,CUST04278,CAM002720,2025-03-27 01:57:00,2025-03-27,Desktop,Safari,Organic,507.3,7,0,0,0.0,0,1
SES049117,CUST01917,CAM004627,2025-03-17 09:32:00,2025-03-17,Mobile,Chrome,Social,40.63,2,0,0,0.0,0,0
SES049118,CUST04703,CAM003896,2026-02-08 19:34:00,2026-02-08,Mobile,Safari,Organic,47.55,2,0,0,0.0,1,0
SES049119,CUST04053,CAM008019,2026-06-25 14:29:00,2026-06-25,Mobile,Chrome,Organic,40.41,1,1,0,0.0,0,0
SES049120,CUST03698,CAM001741,2025-12-28 13:43:00,2025-12-28,Mobile,Firefox,Social,79.95,4,0,0,0.0,1,1
SES049121,CUST01520,CAM000415,2025-02-10 00:10:00,2025-02-10,Mobile,Chrome,Paid,146.26,1,0,0,0.0,0,0
SES049122,CUST03735,CAM006149,2026-03-15 23:49:00,2026-03-15,Desktop,Safari,Referral,178.31,1,0,0,0.0,1,0
SES049123,CUST00869,CAM003484,2026-07-01 09:58:00,2026-07-01,Mobile,Chrome,Paid,158.02,3,1,0,0.0,0,0
SES049124,CUST00016,CAM004467,2025-10-21 08:51:00,2025-10-21,Mobile,Safari,Social,270.59,6,0,0,0.0,0,1
SES049125,CUST00761,CAM009836,2026-03-12 04:19:00,2026-03-12,Mobile,Safari,Social,112.94,1,1,0,0.0,0,0
SES049126,CUST00601,CAM000790,2025-01-07 22:12:00,2025-01-07,Mobile,Chrome,Referral,180.24,2,1,0,0.0,0,0
SES049127,CUST02095,CAM001806,2025-07-15 04:21:00,2025-07-15,Desktop,Safari,Direct,308.53,2,1,0,0.0,0,0
SES049128,CUST04188,CAM000428,2026-04-04 23:33:00,2026-04-04,Mobile,Chrome,Organic,128.48,2,1,1,323.73,1,0
SES049129,CUST01984,CAM000174,2026-07-16 18:02:00,2026-07-16,Desktop,Safari,Direct,189.94,1,0,0,0.0,0,0
SES049130,CUST03792,CAM002123,2026-05-17 00:09:00,2026-05-17,Tablet,Chrome,Direct,185.64,1,1,0,0.0,1,0
SES049131,CUST03203,CAM000847,2025-04-10 17:07:00,2025-04-10,Mobile,Chrome,Organic,161.99,3,1,0,0.0,0,0
SES049132,CUST01003,CAM004714,2026-01-14 13:22:00,2026-01-14,Desktop,Chrome,Referral,350.55,5,0,0,0.0,0,1
SES049133,CUST02593,CAM005700,2026-04-18 11:18:00,2026-04-18,Mobile,Safari,Paid,69.69,1,1,0,0.0,1,0
SES049134,CUST02231,CAM009280,2025-05-25 07:55:00,2025-05-25,Mobile,Safari,Organic,140.02,1,1,0,0.0,1,0
SES049135,CUST03238,CAM006213,2025-08-23 20:13:00,2025-08-23,Desktop,Chrome,Paid,207.6,4,0,0,0.0,1,1
SES049136,CUST03326,CAM003791,2026-07-14 09:25:00,2026-07-14,Desktop,Chrome,Paid,249.54,2,0,0,0.0,0,0
SES049137,CUST01389,CAM004628,2026-08-14 19:38:00,2026-08-14,Mobile,Safari,Organic,83.6,1,1,0,0.0,0,0
SES049138,CUST01924,CAM000835,2026-03-27 17:00:00,2026-03-27,Desktop,Chrome,Referral,502.96,7,0,1,177.35,0,1
SES049139,CUST00142,CAM002323,2025-09-27 11:48:00,2025-09-27,Mobile,Firefox,Paid,168.53,4,0,0,0.0,1,1
SES049140,CUST01192,CAM003710,2026-03-21 01:59:00,2026-03-21,Mobile,Safari,Direct,74.08,3,0,0,0.0,1,1
SES049141,CUST04831,CAM005657,2026-05-07 06:30:00,2026-05-07,Desktop,Chrome,Organic,309.35,6,0,0,0.0,0,1
SES049142,CUST04576,CAM004839,2025-04-05 10:24:00,2025-04-05,Mobile,Chrome,Paid,140.31,3,1,0,0.0,1,0
SES049143,CUST02186,CAM004542,2025-09-30 19:58:00,2025-09-30,Mobile,Chrome,Paid,211.94,4,0,1,130.78,0,1
SES049144,CUST03408,CAM004013,2025-09-01 08:12:00,2025-09-01,Mobile,Chrome,Organic,95.56,1,0,0,0.0,0,0
SES049145,CUST01718,CAM001575,2025-07-24 19:01:00,2025-07-24,Mobile,Firefox,Organic,126.45,4,0,0,0.0,0,1
SES049146,CUST02983,CAM001143,2025-11-06 05:36:00,2025-11-06,Mobile,Chrome,Referral,41.88,3,1,0,0.0,0,0
SES049147,CUST00987,CAM007157,2025-12-19 02:10:00,2025-12-19,Mobile,Chrome,Referral,116.38,3,0,0,0.0,0,1
SES049148,CUST01650,CAM005984,2026-08-03 20:37:00,2026-08-03,Mobile,Firefox,Referral,25.07,1,0,0,0.0,0,0
SES049149,CUST02572,CAM005288,2025-05-01 23:58:00,2025-05-01,Mobile,Chrome,Paid,101.2,1,0,0,0.0,0,0
SES049150,CUST03883,CAM005665,2025-04-18 06:58:00,2025-04-18,Tablet,Chrome,Paid,154.99,1,0,0,0.0,0,0
SES049151,CUST01917,CAM009408,2025-09-20 15:16:00,2025-09-20,Desktop,Safari,Organic,238.69,2,1,0,0.0,1,0
SES049152,CUST03541,CAM005627,2025-01-25 09:06:00,2025-01-25,Mobile,Chrome,Referral,229.91,3,0,0,0.0,1,1
SES049153,CUST02023,CAM002723,2026-03-06 13:09:00,2026-03-06,Mobile,Chrome,Social,91.05,2,0,0,0.0,0,0
SES049154,CUST04229,CAM006545,2025-09-05 13:25:00,2025-09-05,Desktop,Safari,Organic,105.47,3,0,0,0.0,0,1
SES049155,CUST03397,CAM008522,2025-09-07 10:51:00,2025-09-07,Mobile,Chrome,Organic,292.02,3,1,0,0.0,1,0
SES049156,CUST03655,CAM007067,2025-06-06 05:42:00,2025-06-06,Mobile,Edge,Organic,313.35,8,0,0,0.0,0,1
SES049157,CUST02261,CAM001912,2026-03-10 00:17:00,2026-03-10,Desktop,Safari,Paid,154.92,5,0,0,0.0,0,1
SES049158,CUST04028,CAM004189,2025-08-03 14:06:00,2025-08-03,Desktop,Chrome,Social,17.79,5,0,0,0.0,1,0
SES049159,CUST01886,CAM008143,2026-07-30 23:07:00,2026-07-30,Mobile,Chrome,Paid,259.04,2,0,0,0.0,0,0
SES049160,CUST03125,CAM009767,2025-01-24 11:00:00,2025-01-24,Desktop,Chrome,Organic,528.63,7,0,0,0.0,0,1
SES049161,CUST01352,CAM002648,2025-02-09 11:10:00,2025-02-09,Desktop,Safari,Direct,23.22,1,1,0,0.0,1,0
SES049162,CUST03329,CAM009928,2025-07-17 16:48:00,2025-07-17,Desktop,Chrome,Organic,84.79,1,0,0,0.0,0,0
SES049163,CUST01074,CAM001556,2025-11-08 15:28:00,2025-11-08,Desktop,Chrome,Organic,294.54,7,0,0,0.0,1,1
SES049164,CUST02942,CAM001469,2025-06-02 15:16:00,2025-06-02,Mobile,Safari,Social,77.52,1,1,0,0.0,0,0
SES049165,CUST02613,CAM003055,2025-11-29 19:53:00,2025-11-29,Desktop,Safari,Organic,184.75,2,0,0,0.0,1,0
SES049166,CUST02251,CAM000844,2025-11-27 22:25:00,2025-11-27,Desktop,Chrome,Organic,191.51,2,1,0,0.0,0,0
SES049167,CUST03324,CAM001513,2026-04-17 07:14:00,2026-04-17,Mobile,Chrome,Paid,329.72,2,0,0,0.0,0,0
SES049168,CUST02419,CAM003768,2025-08-31 06:09:00,2025-08-31,Desktop,Chrome,Paid,81.39,6,0,1,321.93,1,1
SES049169,CUST01571,CAM007732,2025-12-22 11:12:00,2025-12-22,Mobile,Safari,Paid,28.31,3,0,0,0.0,0,0
SES049170,CUST01263,CAM008883,2025-12-20 02:14:00,2025-12-20,Desktop,Chrome,Social,305.08,1,1,0,0.0,1,0
SES049171,CUST03901,CAM001187,2025-06-15 19:09:00,2025-06-15,Tablet,Chrome,Referral,217.62,3,0,0,0.0,1,1
SES049172,CUST01624,CAM004587,2025-09-24 19:40:00,2025-09-24,Mobile,Chrome,Social,199.09,6,0,1,262.1,0,1
SES049173,CUST00146,CAM004011,2025-03-10 13:41:00,2025-03-10,Mobile,Chrome,Direct,168.77,7,1,0,0.0,0,0
SES049174,CUST04556,CAM005162,2025-10-13 05:53:00,2025-10-13,Mobile,Chrome,Social,64.04,1,0,0,0.0,0,0
SES049175,CUST01538,CAM000462,2025-03-05 13:41:00,2025-03-05,Mobile,Chrome,Organic,90.75,1,1,0,0.0,0,0
SES049176,CUST01918,CAM000582,2025-02-12 20:34:00,2025-02-12,Mobile,Chrome,Paid,197.63,3,1,1,283.59,0,0
SES049177,CUST00155,CAM002675,2025-11-10 14:02:00,2025-11-10,Desktop,Edge,Social,199.65,7,0,0,0.0,0,1
SES049178,CUST02672,CAM004850,2026-05-19 01:29:00,2026-05-19,Mobile,Safari,Paid,36.53,1,0,0,0.0,0,0
SES049179,CUST04539,CAM007839,2025-09-07 16:39:00,2025-09-07,Mobile,Chrome,Social,41.69,1,1,0,0.0,1,0
SES049180,CUST02189,CAM007899,2025-02-28 11:08:00,2025-02-28,Tablet,Chrome,Referral,196.99,1,0,0,0.0,0,0
SES049181,CUST03509,CAM002271,2025-05-16 16:47:00,2025-05-16,Desktop,Safari,Organic,294.11,3,0,0,0.0,0,1
SES049182,CUST01150,CAM004619,2025-08-20 04:02:00,2025-08-20,Desktop,Chrome,Organic,224.56,1,0,0,0.0,0,0
SES049183,CUST01486,CAM005581,2025-12-22 20:44:00,2025-12-22,Tablet,Chrome,Direct,186.03,3,0,0,0.0,0,1
SES049184,CUST00474,CAM002450,2025-05-27 23:14:00,2025-05-27,Mobile,Chrome,Organic,193.15,6,0,0,0.0,0,1
SES049185,CUST03908,CAM009511,2025-07-04 01:40:00,2025-07-04,Desktop,Chrome,Organic,209.0,1,0,0,0.0,0,0
SES049186,CUST02794,CAM000704,2026-03-20 15:33:00,2026-03-20,Desktop,Firefox,Organic,161.14,1,1,0,0.0,0,0
SES049187,CUST03227,CAM008451,2026-04-05 10:56:00,2026-04-05,Mobile,Chrome,Organic,216.81,5,0,1,143.8,1,1
SES049188,CUST03875,CAM009819,2026-04-06 01:29:00,2026-04-06,Desktop,Firefox,Referral,171.89,2,0,0,0.0,0,0
SES049189,CUST01379,CAM005725,2025-02-17 08:38:00,2025-02-17,Tablet,Chrome,Paid,232.54,3,1,0,0.0,0,0
SES049190,CUST00991,CAM007676,2025-08-17 10:58:00,2025-08-17,Mobile,Chrome,Organic,134.3,2,0,0,0.0,1,0
SES049191,CUST02317,CAM003250,2025-12-11 18:34:00,2025-12-11,Tablet,Chrome,Organic,304.77,1,0,0,0.0,0,0
SES049192,CUST02787,CAM003693,2025-08-07 00:39:00,2025-08-07,Desktop,Chrome,Organic,161.73,4,0,0,0.0,0,1
SES049193,CUST03478,CAM002332,2026-04-15 14:42:00,2026-04-15,Desktop,Firefox,Organic,450.45,2,1,0,0.0,0,0
SES049194,CUST00692,CAM005200,2025-08-18 09:02:00,2025-08-18,Desktop,Firefox,Organic,470.38,7,0,0,0.0,0,1
SES049195,CUST03356,CAM002038,2026-07-16 16:12:00,2026-07-16,Desktop,Chrome,Social,194.51,2,1,0,0.0,0,0
SES049196,CUST04392,CAM008020,2025-10-07 18:31:00,2025-10-07,Mobile,Chrome,Organic,226.06,6,0,1,201.21,0,1
SES049197,CUST02332,CAM002007,2026-01-12 10:54:00,2026-01-12,Mobile,Chrome,Organic,136.4,3,0,0,0.0,0,1
SES049198,CUST04528,CAM000723,2026-08-08 02:45:00,2026-08-08,Mobile,Firefox,Paid,60.11,2,1,1,145.71,1,0
SES049199,CUST03561,CAM005597,2025-11-17 07:24:00,2025-11-17,Mobile,Firefox,Organic,155.9,2,1,0,0.0,0,0
SES049200,CUST04142,CAM009073,2025-12-10 13:05:00,2025-12-10,Desktop,Chrome,Social,331.82,1,1,0,0.0,0,0
SES049201,CUST04125,CAM005292,2025-02-18 01:04:00,2025-02-18,Mobile,Firefox,Social,66.61,1,1,0,0.0,0,0
SES049202,CUST04766,CAM008699,2025-08-01 07:33:00,2025-08-01,Mobile,Chrome,Organic,519.93,9,0,0,0.0,0,1
SES049203,CUST04628,CAM006423,2025-04-28 11:47:00,2025-04-28,Mobile,Edge,Social,429.74,4,0,0,0.0,0,1
SES049204,CUST00584,CAM009719,2025-11-29 17:08:00,2025-11-29,Mobile,Chrome,Social,199.18,1,0,0,0.0,1,0
SES049205,CUST03465,CAM008149,2025-10-23 09:11:00,2025-10-23,Desktop,Safari,Referral,248.6,5,0,0,0.0,0,1
SES049206,CUST00941,CAM006524,2026-06-06 09:14:00,2026-06-06,Mobile,Chrome,Organic,94.95,3,0,0,0.0,1,1
SES049207,CUST02365,CAM007858,2026-04-16 05:18:00,2026-04-16,Desktop,Safari,Social,220.13,3,0,0,0.0,0,1
SES049208,CUST00035,CAM007187,2025-03-06 19:33:00,2025-03-06,Mobile,Firefox,Referral,46.83,1,0,0,0.0,0,0
SES049209,CUST02910,CAM000395,2026-06-09 18:12:00,2026-06-09,Mobile,Chrome,Social,178.92,1,1,0,0.0,0,0
SES049210,CUST04156,CAM005087,2025-10-17 02:43:00,2025-10-17,Mobile,Chrome,Paid,64.67,1,0,0,0.0,0,0
SES049211,CUST00046,CAM007537,2025-03-07 06:21:00,2025-03-07,Mobile,Firefox,Paid,227.99,6,0,0,0.0,0,1
SES049212,CUST00425,CAM005521,2026-06-25 01:07:00,2026-06-25,Desktop,Edge,Direct,56.23,1,1,0,0.0,0,0
SES049213,CUST01166,CAM008567,2025-02-19 18:51:00,2025-02-19,Mobile,Chrome,Organic,53.41,1,0,0,0.0,0,0
SES049214,CUST03735,CAM004127,2025-04-17 03:09:00,2025-04-17,Mobile,Firefox,Referral,359.89,1,0,0,0.0,0,0
SES049215,CUST01936,CAM006067,2025-02-09 10:02:00,2025-02-09,Mobile,Safari,Social,250.11,1,0,0,0.0,1,0
SES049216,CUST02123,CAM003135,2025-10-07 01:20:00,2025-10-07,Mobile,Chrome,Paid,306.7,5,0,0,0.0,0,1
SES049217,CUST03561,CAM008068,2025-01-16 09:46:00,2025-01-16,Mobile,Chrome,Social,200.99,7,0,0,0.0,0,1
SES049218,CUST02312,CAM008864,2026-02-09 20:38:00,2026-02-09,Desktop,Chrome,Paid,139.7,3,1,0,0.0,0,0
SES049219,CUST04457,CAM005048,2026-06-26 21:26:00,2026-06-26,Desktop,Chrome,Organic,401.57,2,0,0,0.0,0,0
SES049220,CUST01616,CAM008687,2025-08-06 10:30:00,2025-08-06,Desktop,Chrome,Paid,75.61,1,0,0,0.0,0,0
SES049221,CUST00806,CAM005043,2026-07-05 23:16:00,2026-07-05,Tablet,Chrome,Organic,147.36,2,1,0,0.0,1,0
SES049222,CUST02496,CAM008660,2026-07-24 14:39:00,2026-07-24,Mobile,Edge,Referral,301.56,4,0,0,0.0,0,1
SES049223,CUST03938,CAM007830,2025-09-07 05:44:00,2025-09-07,Mobile,Chrome,Social,156.8,1,1,0,0.0,1,0
SES049224,CUST03743,CAM008396,2025-12-29 08:08:00,2025-12-29,Desktop,Safari,Organic,360.8,2,0,0,0.0,0,0
SES049225,CUST02480,CAM009790,2025-08-19 05:21:00,2025-08-19,Desktop,Chrome,Direct,167.32,1,0,0,0.0,0,0
SES049226,CUST03306,CAM006079,2026-04-06 18:52:00,2026-04-06,Desktop,Chrome,Referral,117.12,1,1,0,0.0,0,0
SES049227,CUST04641,CAM001005,2025-08-25 03:29:00,2025-08-25,Mobile,Chrome,Social,198.04,6,1,1,251.67,0,0
SES049228,CUST01849,CAM008155,2025-09-03 00:07:00,2025-09-03,Tablet,Chrome,Referral,45.21,1,0,0,0.0,0,0
SES049229,CUST01175,CAM002199,2025-03-28 02:32:00,2025-03-28,Mobile,Safari,Referral,60.84,2,0,0,0.0,0,0
SES049230,CUST04502,CAM001755,2025-09-11 22:12:00,2025-09-11,Desktop,Chrome,Paid,464.08,2,0,0,0.0,0,0
SES049231,CUST02112,CAM001850,2025-07-01 18:44:00,2025-07-01,Desktop,Safari,Organic,129.48,3,0,0,0.0,0,1
SES049232,CUST00872,CAM005147,2026-06-02 19:30:00,2026-06-02,Mobile,Chrome,Referral,110.74,2,1,0,0.0,0,0
SES049233,CUST02982,CAM004457,2026-06-12 22:54:00,2026-06-12,Mobile,Chrome,Organic,133.48,2,0,0,0.0,0,0
SES049234,CUST00879,CAM007486,2025-10-06 17:17:00,2025-10-06,Desktop,Chrome,Organic,235.53,2,1,0,0.0,0,0
SES049235,CUST03391,CAM002072,2026-03-22 11:20:00,2026-03-22,Desktop,Chrome,Social,107.1,1,1,0,0.0,1,0
SES049236,CUST03828,CAM004518,2025-08-31 15:31:00,2025-08-31,Desktop,Firefox,Direct,114.55,1,0,0,0.0,1,0
SES049237,CUST04382,CAM003620,2025-10-13 07:52:00,2025-10-13,Mobile,Firefox,Social,115.77,4,0,0,0.0,0,1
SES049238,CUST02865,CAM000920,2025-12-02 09:12:00,2025-12-02,Mobile,Safari,Organic,175.64,7,0,1,90.59,0,1
SES049239,CUST00143,CAM004900,2026-06-11 01:30:00,2026-06-11,Mobile,Edge,Organic,146.99,3,0,0,0.0,0,1
SES049240,CUST03620,CAM005143,2025-05-12 20:58:00,2025-05-12,Mobile,Chrome,Social,175.07,1,0,0,0.0,0,0
SES049241,CUST02088,CAM008633,2025-09-25 00:43:00,2025-09-25,Desktop,Safari,Referral,198.57,2,0,0,0.0,0,0
SES049242,CUST04803,CAM001474,2025-04-16 17:02:00,2025-04-16,Mobile,Chrome,Referral,600.0,4,0,0,0.0,0,1
SES049243,CUST04277,CAM008592,2025-08-16 03:10:00,2025-08-16,Mobile,Chrome,Paid,44.11,1,1,0,0.0,1,0
SES049244,CUST00400,CAM008959,2026-02-21 04:03:00,2026-02-21,Mobile,Chrome,Paid,78.14,1,1,0,0.0,1,0
SES049245,CUST03598,CAM007376,2025-08-09 08:49:00,2025-08-09,Desktop,Chrome,Paid,120.68,4,0,0,0.0,1,1
SES049246,CUST00079,CAM003652,2025-01-09 11:04:00,2025-01-09,Desktop,Chrome,Social,121.65,1,1,0,0.0,0,0
SES049247,CUST02398,CAM000436,2026-08-11 06:52:00,2026-08-11,Desktop,Chrome,Paid,98.43,2,0,0,0.0,0,0
SES049248,CUST01791,CAM003241,2026-05-29 02:45:00,2026-05-29,Mobile,Chrome,Paid,367.71,1,0,0,0.0,0,0
SES049249,CUST03181,CAM005897,2026-01-20 06:54:00,2026-01-20,Mobile,Chrome,Direct,445.71,5,0,0,0.0,0,1
SES049250,CUST03969,CAM000758,2025-10-29 18:31:00,2025-10-29,Desktop,Safari,Social,103.27,2,1,0,0.0,0,0
SES049251,CUST00556,CAM003874,2025-11-21 19:02:00,2025-11-21,Mobile,Safari,Paid,113.58,2,0,0,0.0,0,0
SES049252,CUST00589,CAM000846,2025-05-09 02:43:00,2025-05-09,Mobile,Chrome,Paid,147.24,1,0,0,0.0,0,0
SES049253,CUST03784,CAM000355,2025-11-26 04:01:00,2025-11-26,Mobile,Safari,Organic,151.8,1,1,0,0.0,0,0
SES049254,CUST04990,CAM008271,2026-04-30 13:31:00,2026-04-30,Mobile,Safari,Paid,87.26,2,0,0,0.0,0,0
SES049255,CUST00133,CAM002072,2025-12-13 01:40:00,2025-12-13,Mobile,Safari,Paid,119.26,4,0,0,0.0,1,1
SES049256,CUST00489,CAM003721,2025-01-09 23:47:00,2025-01-09,Mobile,Safari,Direct,118.67,1,1,0,0.0,0,0
SES049257,CUST01486,CAM007926,2025-02-25 23:08:00,2025-02-25,Tablet,Chrome,Organic,473.71,3,0,1,74.2,0,1
SES049258,CUST03112,CAM004473,2025-07-19 09:18:00,2025-07-19,Tablet,Firefox,Social,60.58,2,1,0,0.0,1,0
SES049259,CUST02262,CAM007049,2025-04-04 19:23:00,2025-04-04,Mobile,Safari,Organic,101.77,5,0,0,0.0,0,1
SES049260,CUST00229,CAM003104,2025-11-23 21:45:00,2025-11-23,Desktop,Firefox,Social,184.63,1,0,0,0.0,1,0
SES049261,CUST01406,CAM001706,2026-07-14 18:40:00,2026-07-14,Desktop,Safari,Referral,164.5,1,0,0,0.0,0,0
SES049262,CUST03802,CAM000263,2025-01-29 12:18:00,2025-01-29,Desktop,Edge,Referral,62.99,1,0,0,0.0,0,0
SES049263,CUST02471,CAM001101,2025-12-04 02:09:00,2025-12-04,Mobile,Chrome,Paid,194.56,3,0,0,0.0,0,1
SES049264,CUST01050,CAM004475,2025-08-11 07:47:00,2025-08-11,Mobile,Edge,Social,32.22,1,0,1,295.59,0,0
SES049265,CUST01143,CAM000421,2025-11-26 04:28:00,2025-11-26,Tablet,Chrome,Organic,168.63,3,0,0,0.0,0,1
SES049266,CUST03787,CAM001127,2026-02-11 19:54:00,2026-02-11,Mobile,Chrome,Paid,40.26,2,0,0,0.0,0,0
SES049267,CUST00101,CAM002006,2025-05-28 11:39:00,2025-05-28,Mobile,Edge,Direct,122.97,4,0,1,104.24,0,1
